order,id,date,time,title,url,visitCount,typedCount,transition
52,53,2025-01-01,07:09:09,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,link
53,54,2025-01-01,07:12:53,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,4,0,generated
54,55,2025-01-01,07:02:59,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,4,0,link
55,56,2025-01-01,07:08:53,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,5,0,link
56,57,2025-01-01,07:04:08,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,3,0,typed
57,58,2025-01-01,06:56:20,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,5,0,link
58,59,2025-01-01,06:56:29,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,typed
59,60,2025-01-01,07:00:31,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,2,0,link
60,61,2025-01-01,06:57:54,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,4,0,typed
61,62,2025-01-01,06:55:02,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,5,0,link
62,63,2025-01-01,06:53:33,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,3,0,link
63,64,2025-01-01,06:51:45,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,3,0,link
64,65,2025-01-01,06:42:11,X (Twitter): Home,https://twitter.com/home,5,0,link
65,66,2025-01-01,06:42:32,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,5,0,generated
66,67,2025-01-01,06:44:34,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,3,0,form_submit
67,68,2025-01-01,06:39:21,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,1,0,link
68,69,2025-01-01,06:37:26,CNN Breaking News and Video,https://www.cnn.com/,1,0,typed
69,70,2025-01-01,06:35:48,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,link
70,71,2025-01-01,06:29:32,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,5,0,typed
71,72,2025-01-01,06:27:44,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,1,0,generated
72,73,2025-01-01,06:33:31,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,1,0,link
73,74,2025-01-01,06:24:58,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,5,0,link
74,75,2025-01-01,06:26:16,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,4,0,form_submit
75,76,2025-01-01,06:27:33,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,3,0,link
76,77,2025-01-01,06:23:49,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,2,0,link
77,78,2025-01-01,06:16:02,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,3,0,typed
78,79,2025-01-01,06:15:16,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,link
79,80,2025-01-01,06:15:09,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,3,0,typed
80,81,2025-01-01,06:09:44,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,5,0,link
81,82,2025-01-01,06:13:35,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,5,0,link
82,83,2025-01-01,06:05:18,CNN Breaking News and Video,https://www.cnn.com/,3,0,link
83,84,2025-01-01,06:06:40,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,1,0,link
84,85,2025-01-01,06:05:01,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,reload
85,86,2025-01-01,06:03:36,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,1,0,link
86,87,2025-01-01,06:01:09,Amazon.com: Online Shopping,https://www.amazon.com/,3,0,link
87,88,2025-01-01,06:04:43,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,3,0,link
88,89,2025-01-01,05:58:09,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,2,0,link
89,90,2025-01-01,05:54:07,X (Twitter): Home,https://twitter.com/home,1,0,link
90,91,2025-01-01,05:50:45,CNN Breaking News and Video,https://www.cnn.com/,5,0,generated
91,92,2025-01-01,05:52:18,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
92,93,2025-01-01,05:45:18,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,5,0,typed
93,94,2025-01-01,05:50:53,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,3,0,link
94,95,2025-01-01,05:46:13,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,4,0,link
95,96,2025-01-01,05:42:01,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,2,0,generated
96,97,2025-01-01,05:44:13,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,link
97,98,2025-01-01,05:41:36,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
98,99,2025-01-01,05:33:37,X (Twitter): Home,https://twitter.com/home,1,0,link
99,100,2025-01-01,05:33:30,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,3,0,generated
100,101,2025-01-01,05:37:53,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,3,0,link
101,102,2025-01-01,05:29:42,CNN Breaking News and Video,https://www.cnn.com/,5,0,generated
102,103,2025-01-01,05:29:02,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
103,104,2025-01-01,05:25:31,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,1,0,link
104,105,2025-01-01,05:26:06,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,1,0,link
105,106,2025-01-01,05:22:12,CNN Breaking News and Video,https://www.cnn.com/,3,0,link
106,107,2025-01-01,05:23:25,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,5,0,typed
107,108,2025-01-01,05:23:29,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,link
108,109,2025-01-01,05:18:51,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,3,0,link
109,110,2025-01-01,05:14:33,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,3,0,link
110,111,2025-01-01,05:12:01,The Weather Channel - Weather.com,https://www.weather.com/,2,0,typed
111,112,2025-01-01,05:15:39,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,3,0,link
112,113,2025-01-01,05:14:16,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,2,0,link
113,114,2025-01-01,05:06:41,CNN Breaking News and Video,https://www.cnn.com/,2,0,link
114,115,2025-01-01,05:07:40,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,4,0,link
115,116,2025-01-01,05:08:25,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,3,0,link
116,117,2025-01-01,05:01:28,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,3,0,link
117,118,2025-01-01,04:58:10,X (Twitter): Home,https://twitter.com/home,5,0,link
118,119,2025-01-01,05:00:54,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,5,0,link
119,120,2025-01-01,04:57:13,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,3,0,link
120,121,2025-01-01,04:56:20,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,1,0,generated
121,122,2025-01-01,04:47:04,X (Twitter): Home,https://twitter.com/home,5,0,link
122,123,2025-01-01,04:50:52,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,5,0,link
123,124,2025-01-01,04:50:34,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,5,0,link
124,125,2025-01-01,04:42:22,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
125,126,2025-01-01,04:48:53,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,4,0,link
126,127,2025-01-01,04:41:28,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,2,0,reload
127,128,2025-01-01,04:44:16,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,1,0,link
128,129,2025-01-01,04:41:51,The Weather Channel - Weather.com,https://www.weather.com/,4,0,reload
129,130,2025-01-01,04:34:19,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,5,0,link
130,131,2025-01-01,04:38:17,The Weather Channel - Weather.com,https://www.weather.com/,4,0,link
131,132,2025-01-01,04:34:47,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,5,0,link
132,133,2025-01-01,04:28:31,X (Twitter): Home,https://twitter.com/home,3,0,link
133,134,2025-01-01,04:24:32,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,3,0,typed
134,135,2025-01-01,04:24:25,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,5,0,link
135,136,2025-01-01,04:22:05,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,5,0,reload
136,137,2025-01-01,04:20:59,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
137,138,2025-01-01,04:23:12,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,2,0,link
138,139,2025-01-01,04:17:20,The Weather Channel - Weather.com,https://www.weather.com/,3,0,link
139,140,2025-01-01,04:15:20,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,link
140,141,2025-01-01,04:09:10,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,3,0,link
141,142,2025-01-01,04:12:14,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,2,0,link
142,143,2025-01-01,04:10:43,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,1,0,link
143,144,2025-01-01,04:09:13,X (Twitter): Home,https://twitter.com/home,5,0,typed
144,145,2025-01-01,04:01:42,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,1,0,link
145,146,2025-01-01,04:00:54,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,5,0,typed
146,147,2025-01-01,04:00:05,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,5,0,link
147,148,2025-01-01,03:57:57,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,4,0,link
148,149,2025-01-01,03:54:09,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,5,0,typed
149,150,2025-01-01,03:59:50,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,2,0,typed
150,151,2025-01-01,03:51:50,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,2,0,generated
151,152,2025-01-01,03:47:57,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,1,0,link
152,153,2025-01-01,03:47:31,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,1,0,link
153,154,2025-01-01,03:46:52,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,link
154,155,2025-01-01,03:43:04,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,5,0,link
155,156,2025-01-01,03:42:02,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,4,0,generated
156,157,2025-01-01,03:40:31,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,3,0,link
157,158,2025-01-01,03:40:42,Amazon.com: Online Shopping,https://www.amazon.com/,4,0,link
158,159,2025-01-01,03:35:54,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,1,0,link
159,160,2025-01-01,03:33:47,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,5,0,link
160,161,2025-01-01,03:38:01,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,1,0,link
161,162,2025-01-01,03:31:54,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,3,0,link
162,163,2025-01-01,03:26:06,X (Twitter): Home,https://twitter.com/home,3,0,typed
163,164,2025-01-01,03:28:21,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,3,0,form_submit
164,165,2025-01-01,03:26:53,X (Twitter): Home,https://twitter.com/home,5,0,generated
165,166,2025-01-01,03:23:16,X (Twitter): Home,https://twitter.com/home,4,0,link
166,167,2025-01-01,03:21:14,The Weather Channel - Weather.com,https://www.weather.com/,5,0,link
167,168,2025-01-01,03:21:36,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,5,0,link
168,169,2025-01-01,03:22:15,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,1,0,link
169,170,2025-01-01,03:20:37,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,2,0,link
170,171,2025-01-01,03:18:57,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,4,0,link
171,172,2025-01-01,03:13:43,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
172,173,2025-01-01,03:12:44,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,5,0,typed
173,174,2025-01-01,03:08:49,MIT Computer Science and Artificial Intelligence Laboratory (CSAIL),https://www.mit.edu/research/robotics/,5,0,link
174,175,2025-01-01,03:08:04,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,1,0,link
175,176,2025-01-01,03:02:51,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,5,0,link
176,177,2025-01-01,03:02:43,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,1,0,link
177,178,2025-01-01,03:04:24,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,4,0,link
178,179,2025-01-01,03:02:00,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,2,0,link
179,180,2025-01-01,02:59:58,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,4,0,typed
180,181,2025-01-01,02:50:58,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,2,0,link
181,182,2025-01-01,02:47:26,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,3,0,link
182,183,2025-01-01,02:46:30,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,1,0,link
183,184,2025-01-01,02:51:01,The Weather Channel - Weather.com,https://www.weather.com/,2,0,link
184,185,2025-01-01,02:42:37,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,1,0,link
185,186,2025-01-01,02:41:01,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,2,0,link
186,187,2025-01-01,02:37:11,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,4,0,link
187,188,2025-01-01,02:42:57,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
188,189,2025-01-01,02:40:50,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,3,0,link
189,190,2025-01-01,02:34:36,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
190,191,2025-01-01,02:33:51,X (Twitter): Home,https://twitter.com/home,5,0,link
191,192,2025-01-01,02:31:33,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,1,0,link
192,193,2025-01-01,02:30:18,Amazon.com: Online Shopping,https://www.amazon.com/,3,0,link
193,194,2025-01-01,02:28:14,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,5,0,typed
194,195,2025-01-01,02:30:31,Multivariable Calculus | Khan Academy,https://www.khanacademy.org/math/calculus-3/multivariable-derivatives,2,0,link
195,196,2025-01-01,02:25:14,Amazon.com: Online Shopping,https://www.amazon.com/,2,0,link
196,197,2025-01-01,02:24:18,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,1,0,link
197,198,2025-01-01,02:23:35,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,2,0,link
198,199,2025-01-01,02:17:19,X (Twitter): Home,https://twitter.com/home,3,0,link
199,200,2025-01-01,02:20:09,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,3,0,link
200,201,2025-01-01,02:10:46,The Weather Channel - Weather.com,https://www.weather.com/,1,0,link
201,202,2025-01-01,02:07:04,The Weather Channel - Weather.com,https://www.weather.com/,3,0,generated
202,203,2025-01-01,02:05:29,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,4,0,typed
203,204,2025-01-01,02:03:29,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,3,0,link
204,205,2025-01-01,02:07:01,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,3,0,link
205,206,2025-01-01,02:03:41,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,3,0,link
206,207,2025-01-01,01:57:16,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,3,0,link
207,208,2025-01-01,02:01:30,Amazon.com: Online Shopping,https://www.amazon.com/,1,0,link
208,209,2025-01-01,01:55:03,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,2,0,link
209,210,2025-01-01,02:00:27,Academic Programs - Harvard School of Engineering,https://www.harvard.edu/academics/computer-science/,1,0,link
210,211,2025-01-01,01:55:03,Gmail: Inbox,https://mail.google.com/mail/u/0/#inbox,1,0,link
211,212,2025-01-01,01:55:50,X (Twitter): Home,https://twitter.com/home,3,0,generated
212,213,2025-01-01,01:51:57,Amazon.com: Online Shopping,https://www.amazon.com/,5,0,link
213,214,2025-01-01,01:50:28,CNN Breaking News and Video,https://www.cnn.com/,4,0,link
214,215,2025-01-01,01:42:14,CNN Breaking News and Video,https://www.cnn.com/,1,0,link
215,216,2025-01-01,01:45:26,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,3,0,link
216,217,2025-01-01,01:41:17,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,1,0,link
217,218,2025-01-01,01:40:18,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,4,0,link
218,219,2025-01-01,01:41:13,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,1,0,link
219,220,2025-01-01,01:38:40,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,1,0,link
220,221,2025-01-01,01:35:38,X (Twitter): Home,https://twitter.com/home,1,0,link
221,222,2025-01-01,01:36:24,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,3,0,link
222,223,2025-01-01,01:27:08,The Historical Development of Quantum Theory | JSTOR,https://www.jstor.org/stable/j.ctt7st2s,4,0,link
223,224,2025-01-01,01:31:37,Algorithms Specialization - Coursera,https://www.coursera.org/learn/algorithms,3,0,link
224,225,2025-01-01,01:21:27,CNN Breaking News and Video,https://www.cnn.com/,5,0,typed
225,226,2025-01-01,01:24:42,ResearchGate - AI Ethics in Healthcare,https://www.researchgate.net/project/AI-ethics-in-healthcare,5,0,link
226,227,2025-01-01,01:22:55,Introduction to Python Programming | edX,https://www.edx.org/course/introduction-to-python,2,0,link
227,228,2025-01-01,01:15:07,Google Scholar: Deep Learning Transformers,https://scholar.google.com/scholar?q=deep+learning+transformers,4,0,link
228,229,2025-01-01,01:17:02,Call for Papers AI Ethics 2025,https://www.google.com/search?q=call+for+papers+ai+2025,2,0,link
229,230,2025-01-01,01:19:10,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,3,0,link
230,231,2025-01-01,01:16:39,Organic Chemistry Textbooks - Amazon,https://www.amazon.com/textbooks/s?k=organic+chemistry,2,0,link
231,232,2025-01-01,01:13:01,Artificial Intelligence - Journal - Elsevier,https://www.journals.elsevier.com/artificial-intelligence,1,0,link
